Mgladbach3encountersWins,Leverkusen3encountersWins,Dortmund3encountersWins,Hoffenheim3encountersWins,Nurnberg3encountersWins,Hansa Rostock3encountersWins,Karlsruhe3encountersWins,Wolfsburg3encountersWins,Augsburg3encountersWins,Schalke 043encountersWins,Duisburg3encountersWins,Hamburg3encountersWins,FC Koln3encountersWins,Hannover3encountersWins,Kaiserslautern3encountersWins,Stuttgart3encountersWins,St Pauli3encountersWins,Ein Frankfurt3encountersWins,Freiburg3encountersWins,Bayern Munich3encountersWins,Mainz3encountersWins,Werder Bremen3encountersWins,Hertha3encountersWins,Bielefeld3encountersWins,Bochum3encountersWins,Cottbus3encountersWins,3AllWins,3Wins,Mgladbach3encountersLosses,Leverkusen3encountersLosses,Dortmund3encountersLosses,Hoffenheim3encountersLosses,Nurnberg3encountersLosses,Hansa Rostock3encountersLosses,Karlsruhe3encountersLosses,Wolfsburg3encountersLosses,Augsburg3encountersLosses,Schalke 043encountersLosses,Duisburg3encountersLosses,Hamburg3encountersLosses,FC Koln3encountersLosses,Hannover3encountersLosses,Kaiserslautern3encountersLosses,Stuttgart3encountersLosses,St Pauli3encountersLosses,Ein Frankfurt3encountersLosses,Freiburg3encountersLosses,Bayern Munich3encountersLosses,Mainz3encountersLosses,Werder Bremen3encountersLosses,Hertha3encountersLosses,Bielefeld3encountersLosses,Bochum3encountersLosses,Cottbus3encountersLosses,3AllLosses,3Losses,Mgladbach3encountersDraws,Leverkusen3encountersDraws,Dortmund3encountersDraws,Hoffenheim3encountersDraws,Nurnberg3encountersDraws,Hansa Rostock3encountersDraws,Karlsruhe3encountersDraws,Wolfsburg3encountersDraws,Augsburg3encountersDraws,Schalke 043encountersDraws,Duisburg3encountersDraws,Hamburg3encountersDraws,FC Koln3encountersDraws,Hannover3encountersDraws,Kaiserslautern3encountersDraws,Stuttgart3encountersDraws,St Pauli3encountersDraws,Ein Frankfurt3encountersDraws,Freiburg3encountersDraws,Bayern Munich3encountersDraws,Mainz3encountersDraws,Werder Bremen3encountersDraws,Hertha3encountersDraws,Bielefeld3encountersDraws,Bochum3encountersDraws,Cottbus3encountersDraws,3AllDraws,3Draws,3FTGoals,3HTGoals,3Shots,3ShotsOnTarget,3Corners,3Fouls,3Yellows,3Reds,PtsDiff,result,BetResult
-1.333333333,-0.333333333,-0.001936253,0,-0.833333333,-2,-0.833333333,-1,0,-0.333333333,0,-1,-0.003487358,0,-1,0,0,0,-0.5,-0.333333333,0.333333333,-1.333333333,-1,-0.333333333,-2.666666667,0.666666667,-3,-1,0.333333333,1,-0.00536193,0.333333333,0.5,0,0,0.333333333,0,1.666666667,-0.5,0,0.000145307,1.333333333,1,1,0,-0.333333333,-0.166666667,-1.333333333,0.833333333,1.333333333,1.333333333,0.5,0,0,1.333333333,-0.333333333,1,0,0.011170688,-1,-0.333333333,0,0.166666667,0,0,0,-0.5,0.333333333,0.003051439,-1.333333333,0,-0.333333333,0,1,1.333333333,3,-0.5,0,-0.333333333,-0.833333333,1.333333333,-0.333333333,0.333333333,1.333333333,-30.33333333,-1.666666667,-312,-77,48,370.3333333,33,0,-299,A,A
0,0,-0.001936253,-1,1,0,-1.666666667,-1.666666667,0,0,-0.5,1,3,-2.666666667,1,0,1,-1,-1.5,-0.00536193,-0.333333333,1,0,-2.666666667,0,0,2.666666667,-1,0,0.333333333,-0.00536193,0,0,0,0,0,0,1,0.5,-1,0,0,-1,0,0,0,0.5,0.014447423,-0.833333333,0,-0.333333333,0,0,-0.333333333,-0.333333333,0,0,-1,0.011170688,1,-1,0,0.333333333,0.333333333,0,-0.333333333,0,0,-3,1.333333333,0,0,0,0.333333333,0,-0.008191838,0.5,-1,0.333333333,1.333333333,0,0.333333333,-0.333333333,1,37.33333333,5,272,196,-143,184.3333333,4,0,161,H,H
0,-0.001489425,0.333333333,1.666666667,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.833333333,-0.004319333,-1.333333333,0,-2.666666667,-1,1,-1,0,0.012809056,-1,-0.333333333,0.333333333,0,-1,0,0,-1,0,0,0,-0.333333333,0,0.333333333,0,-1,0,0,-0.333333333,0.00119154,0,1,0,0,-1.333333333,-0.333333333,0,-0.00655347,0,0,0,0,1,-0.333333333,0,0.333333333,0,0,0,1,0,-0.333333333,0,0,0,0,0.5,0.007596068,1.333333333,-1,1.333333333,0.333333333,0.333333333,1.333333333,6.666666667,0,0,29,32,-93,-6.666666667,0,72,D,H
1,0,0,0.333333333,0,0,0,1.333333333,0,0.333333333,0,0.333333333,1.333333333,0,0,0.003872505,0,-0.000145307,0,0,-0.5,-1.333333333,1,-0.333333333,0,0,0,0.333333333,-1.333333333,0,0,-0.333333333,0.333333333,0,0,-1,0,-1.666666667,0,1,0,-1,0,-0.002532023,0,0.004213891,0,-1,0.333333333,1,-0.333333333,0,-0.333333333,0,0,-1,0.333333333,0,0,0,-1,0,0,-0.333333333,0,0,0,-1.333333333,-1.333333333,0.333333333,0,0.003127793,0,0.007846556,0,0.333333333,0.833333333,0.333333333,0,1.666666667,0.333333333,0,0,0,24,0,226.6666667,41.66666667,-22.66666667,99,-3.666666667,0,-27,A,H
0.5,0,0.5,-0.333333333,2.5,0,-0.5,0,0,0.333333333,0,-0.333333333,-0.003487358,-0.333333333,0,0,-1,0,-0.011914894,0,0.166666667,0,0.166666667,0,0.166666667,-2,0.333333333,1.333333333,-0.333333333,0.666666667,-2.5,0.166666667,-0.5,0,0,0,0,-2.666666667,0,0.166666667,0.000145307,0.666666667,-1,0,1,1.333333333,0.009929078,2,-0.833333333,0.666666667,-0.833333333,-0.5,0,0,1,-1,-0.833333333,-0.333333333,0,0.166666667,0,0,-0.5,0,0,0.333333333,0,0.166666667,0.003051439,0,0,0,0,-1.333333333,-0.000851064,-3,0,-0.333333333,0,-0.5,-0.833333333,0,-1.333333333,-0.333333333,2.666666667,0,253,7,32,-249.6666667,0,0.333333333,56,H,H
0,0.333333333,0.333333333,0.333333333,1.333333333,2,1.333333333,0.333333333,0,0.333333333,0.5,0.00178731,-0.666666667,0.333333333,-0.002632308,1.333333333,0,0.333333333,0.5,0.333333333,0,0.333333333,1.333333333,1.333333333,1.333333333,1.333333333,0,0.333333333,3,0.333333333,0.333333333,0.333333333,0,0,0.333333333,0.333333333,0,0,0.5,0.002085195,0.333333333,-1,-0.002770851,0.333333333,0,0,0,0.333333333,-0.5,0.333333333,0,0,0.333333333,0.333333333,0,0.333333333,0,0.333333333,0,-0.666666667,0.333333333,0,0,0.333333333,0,1.333333333,0,-0.00119154,0.333333333,1.333333333,0.004017733,0,1,1.333333333,0.5,0,0.5,0.333333333,0.333333333,0.333333333,0,0,0,0,4,0.333333333,-57.33333333,9,109.6666667,-306.6666667,-3,0,15,H,H
0.166666667,0,0.5,-0.003484321,0,0,-0.5,0.333333333,0,-0.333333333,0,0.166666667,1,-0.833333333,1,0.333333333,-1,-0.333333333,0,1.333333333,0.003546099,0,-0.833333333,-2,0.166666667,-2,3,0,0.5,-2.5,-0.333333333,0.005807201,0.5,0,0,-2.666666667,0,0.166666667,0,-0.333333333,0,0,0,-0.333333333,0,0.5,0.5,-1,-0.003829787,0,-0.333333333,0,-1.333333333,0,-0.333333333,0,-1.333333333,0.5,-0.833333333,-1.55E-18,-0.5,0,-0.5,0.333333333,0,0.166666667,0,0.166666667,-0.333333333,0.166666667,-1,0,0,-0.833333333,-0.5,-0.333333333,0.000567376,0,0.5,0,0.5,0,-1.333333333,0,6.666666667,-1,181.3333333,67.66666667,58.33333333,204,10.66666667,0,203,H,H
-0.004649811,0,0,-3,0,-2,0.166666667,0.001042598,0,-2.666666667,-2,2.666666667,0,-1.666666667,0,-0.333333333,0,0,-0.333333333,0,0.166666667,0,0,-2.5,-1.333333333,-0.833333333,-3,-0.333333333,-0.000581226,-1,0,0.333333333,-1,0,-1.333333333,-0.002085195,0,0.333333333,0,-0.333333333,-0.333333333,0.333333333,0,0,1,0.333333333,0.166666667,-1.666666667,0.166666667,0,0,0,1.333333333,0.166666667,1.333333333,0,-0.001453066,0.333333333,0,1.333333333,0.333333333,0,0.5,0.002532023,0,0.333333333,0,-0.333333333,1,0,0,0.333333333,0,-0.333333333,0.166666667,0.333333333,-0.333333333,0,0,0.5,0,0,0.333333333,1,-13.33333333,1.666666667,22.33333333,-18.66666667,-5.666666667,485,13.33333333,1.333333333,-56,D,A
0,0,-1.333333333,-0.333333333,-0.007120023,0,-1.333333333,1.333333333,0,-0.008042895,-1.5,0,-2.5,0,0,-1,0,-3,-0.333333333,-0.333333333,0,-1.333333333,0,-1.333333333,-0.333333333,-3,0,0,0,0,1,0.166666667,0.004795118,0,2,-2.666666667,0,0.008489723,0.5,1,0.5,0,0,0,0,0.333333333,2.666666667,0,0.5,1,0.333333333,0.5,0,0,0,0.333333333,0,0,0.333333333,0.166666667,3.10E-18,0,-0.333333333,0,0,0.003723563,0,-1,0,0,0,0.333333333,0,1.333333333,-0.333333333,1,-0.5,0.333333333,-0.333333333,0.166666667,1,2,0,-0.333333333,-7,0,-93.33333333,-63,-80,31,6.666666667,0,20,H,A
-0.666666667,0,0,0,1.333333333,2,1.333333333,0,0,1.333333333,0.5,0,1.333333333,-0.000297885,1,0.333333333,-0.004061738,1.333333333,1,0,0,0.333333333,0.333333333,0,1.333333333,0.333333333,1,2,1.333333333,0.333333333,-0.666666667,0.333333333,0.333333333,0,0,3,0,0.333333333,0,0.333333333,-0.666666667,0.003723563,0,0.333333333,0.003655565,0.333333333,0,3,0.5,0.333333333,1.333333333,0,0.333333333,0.333333333,0,0,0,1.333333333,1.333333333,0.333333333,0,0,0.333333333,0,0,0,0.5,0.333333333,0,-0.003425678,0,0.333333333,0.002030869,0,0,0,0.5,0.333333333,0,3,0,0.333333333,-0.333333333,0,3,1,-19,7,-96,353.3333333,11,0,120,A,H
1,-0.333333333,0,1.333333333,-1,-2,0,0,0,-1,0,0.333333333,-1.333333333,-0.000297885,0,-0.333333333,0,0,-2,0,0,0,0,0.333333333,-0.011205674,0,-0.333333333,0,-1.333333333,0,2.666666667,-1,-0.333333333,2,0.333333333,-1.666666667,0,0,0,1,0,0.003723563,0,1,0,1,0.5,0,0,1.666666667,-1,0.333333333,-0.003262411,-0.333333333,1.666666667,1.666666667,0.333333333,1,-1.333333333,-0.333333333,1.333333333,0,-0.333333333,0.333333333,0,0.333333333,0,-1.333333333,1.333333333,-0.003425678,0,0,0,-0.333333333,0.5,0,0,-0.333333333,0.333333333,-2.666666667,0.006808511,1,0,-0.333333333,-11.66666667,-5.333333333,-181.3333333,-44,6.333333333,455,-3,0,-116,A,H
-0.833333333,-0.333333333,-0.001936253,-0.333333333,0.666666667,-2,-1.333333333,0.166666667,0,0.5,0,-1.333333333,-3,-0.333333333,0,0,0,-0.333333333,-0.011914894,0,0.5,-1.333333333,-0.833333333,-0.333333333,-2.5,-1.333333333,1,1,0,2,-0.00536193,0.5,0,0,0,-0.333333333,0,-1.333333333,-0.5,0.166666667,0,2,0,0.666666667,0,1.666666667,0.009929078,-1,0,2,0.5,0,0,0,0,-0.333333333,0.166666667,-1.333333333,0.011170688,-0.833333333,-0.333333333,0,-0.333333333,0.166666667,0,0.166666667,-0.5,0.5,2,-1.333333333,0,-0.333333333,0,-0.333333333,-0.000851064,0,-0.5,-0.333333333,-0.333333333,-1.333333333,0.5,-0.333333333,-1,0,0,2.666666667,-385.6666667,-61.66666667,58.33333333,122.6666667,7,0,-2225,H,A
-1,0,-3,0,0,-2,-1.666666667,-1,0,-0.333333333,1.5,-0.333333333,1.333333333,-1.666666667,0,-0.333333333,0,-1,-1.5,-0.00536193,-0.5,0,-0.002906132,-2.666666667,-2.666666667,-1,-1.333333333,-0.333333333,0.333333333,0,1.333333333,1.333333333,1.333333333,0.5,0.333333333,0,0,1,0,0,0,0.333333333,0,1,0,0,0.5,0.014447423,0,1.333333333,-0.000145307,0,0.333333333,1,0.333333333,1.333333333,0,0,0.333333333,-1.333333333,-1.333333333,0.5,0,0.333333333,0,0,-0.5,0.333333333,-1.333333333,0,0,0,0,0.333333333,0,-0.008191838,0.5,-1.333333333,0.003632665,1.333333333,0.333333333,0,1,-1,-37.33333333,-5.333333333,-1131.666667,-214.6666667,-192,-201,-10.66666667,0,-3913,A,A
-1,-1.333333333,-1.333333333,-0.003484321,-0.833333333,-0.5,-2.5,-1.333333333,0,0,-2,0,0,1,0,0.003872505,0,-2.666666667,-1.5,-0.333333333,0,0,0,2,-1,-1,0,-2.666666667,0,2.666666667,0.333333333,0.005807201,0,-0.5,0,2.666666667,0,-1,0,-1,0,-0.333333333,0,-0.002532023,0,0,0,0,2,0,0.333333333,0,1.333333333,0,0,0.333333333,1,0,1,-1.55E-18,0.166666667,0,0.5,0,0,0.333333333,0,0.333333333,0,0,0,0.003127793,0,1.333333333,0.5,1,-2,0,-0.333333333,-3,-0.333333333,0,0,0.333333333,9.333333333,0,-288,-16,0,77.33333333,0,0,-1235,D,A
0.166666667,-0.333333333,-0.833333333,1.666666667,-2.5,-0.5,-1.333333333,0,0,-0.008042895,-2,0.5,-2.5,0.166666667,0,-1.333333333,0,-3,0.5,0.166666667,0.003546099,-1.333333333,-0.833333333,-1.333333333,0.166666667,-3,-1,-1,-0.833333333,0.166666667,0,-0.333333333,0.5,0,0,-2.5,0,0.008489723,0,-0.333333333,0.5,-1.333333333,0,-0.333333333,0,0.5,0,0.166666667,-0.003829787,1.666666667,0,0,-0.333333333,0,-0.333333333,0,0,0.166666667,0.166666667,-0.333333333,0,-0.5,-0.333333333,0.5,0,0.003723563,0,-0.833333333,0,0.5,0,2,0,0.5,-0.5,-0.333333333,0.000567376,0,0.166666667,-0.333333333,0.166666667,0,1.333333333,0.333333333,6.666666667,0,-77,-9.666666667,48.33333333,66.66666667,2.333333333,0,-1980,D,A
-0.004649811,-0.001489425,0,-3,-0.833333333,-2,0.5,-1.333333333,0,1,-0.5,2.666666667,-1,1,0,-0.333333333,0,1,-2,0,0,0.333333333,0.333333333,0.5,-0.333333333,0.166666667,-0.333333333,1.333333333,-0.000581226,0.012809056,1,0.333333333,0.166666667,0,-0.333333333,2.666666667,0,0,-0.5,-0.333333333,0,0,0,0,0,0,0.5,1,0.5,0.333333333,0,-1.333333333,1.333333333,0.166666667,1,-3,-0.001453066,-0.00655347,-1,1.333333333,0,0,-0.833333333,0,0,-0.333333333,0,-0.333333333,1,-0.333333333,0,0.333333333,0,-0.333333333,0.5,-1,-0.5,-2.666666667,-1,0.166666667,-1,-0.333333333,0,0.333333333,-5.333333333,-1,-720,-155,-63,240,4.333333333,-0.333333333,-1920,D,A
0.5,0.333333333,0,-0.333333333,-0.007120023,0.5,-0.5,1,0,0,0.5,-0.333333333,-0.003487358,0,0,-0.333333333,0,0,0,-0.333333333,0,-0.333333333,1,0,-0.333333333,-2,-0.333333333,-1,0.166666667,0,-1.666666667,-0.833333333,0.004795118,0,2,0,0,0,0.5,1,0.000145307,0,0,0,0,0,2,0.333333333,0,1,-1,0,0.333333333,0,2.666666667,1,-1.333333333,-0.333333333,0.333333333,0.5,3.10E-18,0.5,-0.5,-0.333333333,0,0,0,0,0.003051439,0,0,0.333333333,0,0,-2,0,0,0,0,0,0,2,-0.333333333,0,-2.333333333,-1,189,5,9,-196,0,-0.333333333,-660,H,H
0.333333333,-0.333333333,-0.333333333,1,0,0,-1.333333333,0,0,0,0,0.00178731,0,1,0,0,0,0,1.5,-1.333333333,2,-0.004319333,0,-1.333333333,1.666666667,0,2.666666667,2.666666667,-2.666666667,-0.333333333,0,-0.333333333,0,0,1,0,0,1.333333333,0,0.002085195,0,0,0,-0.333333333,0,1.333333333,0,0,-0.5,0.00119154,0.333333333,0.333333333,-0.333333333,0,-1.333333333,-1.333333333,0.333333333,2.666666667,0.333333333,0,0,0,0.333333333,0,0,-1.333333333,0,-0.00119154,0,-1,0,0.333333333,0,-1.333333333,-0.5,1.333333333,-0.5,0.007596068,-0.333333333,1,0,0,0,0,8,-2.666666667,-65.33333333,-71.66666667,-50.66666667,0,10.66666667,-0.333333333,999,D,H
2.666666667,0,0,3,0.333333333,1.5,-2.666666667,0.001042598,0,3,0,0.333333333,0.333333333,2.666666667,0,0.333333333,0,-0.000145307,-2,0,0,-1,0,2.666666667,0,-1.666666667,0,0,-1.333333333,1,0,-0.333333333,1,-0.5,1.333333333,-0.002085195,0,-3,0,0,0,-0.333333333,0,-1.666666667,0,0.004213891,0.5,0,0,0,0,0,-0.333333333,0.333333333,1,1,0,-0.333333333,0,-1.333333333,-1.333333333,0,0,0.002532023,0,0,0,-1,-1,-0.333333333,0,0,0,0.007846556,0.5,0,0,0.333333333,0,-1.333333333,0.333333333,0,-1,-0.333333333,-9,-4,179.6666667,10.33333333,75,-494.6666667,-3.666666667,0,93,H,H
0,0.333333333,3,-1,0,2,1.666666667,1.333333333,0,0,0,0,0,2.666666667,0,0.333333333,0,1,2,-0.00536193,0.5,0.333333333,1,2.666666667,-0.011205674,1,0.333333333,1.333333333,0,-0.333333333,-3,-0.333333333,0,-2,-0.333333333,-1,0,0,0,0,0,-0.333333333,0,-1,0,-1,-0.5,0.014447423,0,-3,0,-0.333333333,-0.003262411,0.333333333,-3,-1,0,0,0,1.333333333,0,0,0,-0.333333333,0,0,0,0,0,-0.333333333,0,0,0,0,-0.5,-0.008191838,-0.5,1.333333333,-0.333333333,-0.333333333,0.006808511,-1.333333333,1.333333333,-0.333333333,26.66666667,2.666666667,469.3333333,164.3333333,106.3333333,-535,9.333333333,0,3312,H,H
-1.666666667,0,-0.001936253,-2.666666667,1,0,1,0.001042598,0,-3,-2,1,2.666666667,-2.666666667,0,-0.333333333,0,0,1,-0.333333333,-0.5,1,1,-2.666666667,1.666666667,0,0,0,0,-1.333333333,-0.00536193,0,-1.333333333,0,-1.333333333,-0.002085195,0,1.333333333,0.5,0,-0.333333333,0,0,0,0,0.333333333,-0.5,1.666666667,0.5,-0.333333333,-0.333333333,0,0,-0.333333333,-1,-0.333333333,0.333333333,1.333333333,0.011170688,1.333333333,0.333333333,0,0.333333333,0.002532023,0,0.333333333,0.5,-0.333333333,-0.333333333,1.333333333,0,0.333333333,0,-1,-0.5,0,0,0,0,1.333333333,-0.333333333,0.333333333,0.333333333,0.333333333,0,-1,71,27,41.66666667,-256,0,0,1020,D,H
0,0.333333333,0.333333333,-0.003484321,-0.5,0.5,2.5,0,0,-0.333333333,2,-0.333333333,-1.333333333,-1,0,0,0,-0.000145307,1.5,0.333333333,0.5,1.333333333,-1,-1.666666667,1,1,-0.333333333,1.333333333,1.333333333,-2.666666667,0,0.005807201,0.333333333,0.5,0,-2.666666667,0,2.666666667,0,0,0,0.333333333,0,2.666666667,0,0.004213891,0,1,-2,-1,0,0,-1,0,0,-0.333333333,-1.333333333,0.333333333,-1,-1.55E-18,0.833333333,0,-0.5,1.333333333,0,-0.333333333,0,1,1.333333333,0,0,-1.333333333,0,0.007846556,-0.5,-1.333333333,0.5,-0.333333333,0.333333333,1.333333333,0,0,1,-1,-3.666666667,0,160,35,-81,236,9.333333333,0,672,A,H
-0.5,0,0,0.333333333,-1,0,0.5,-0.166666667,0,-0.5,0,0.333333333,-0.003487358,0.333333333,0,0.333333333,0,0.333333333,-0.011914894,0.333333333,0,0.333333333,-0.166666667,0,-0.166666667,2,0,0.333333333,0.333333333,-0.666666667,2,0.833333333,0,0,0,0.333333333,0,3,0,-0.166666667,0.000145307,-0.666666667,0,-0.666666667,0,-2,0.009929078,-2,0,-1.666666667,0.833333333,0.5,0,0,0,-1,0.833333333,0.333333333,0,-0.5,0,0,0.5,-0.166666667,0,-0.5,0,-0.166666667,0.003051439,0,0,0,0,1.333333333,-0.000851064,1.333333333,0,0.333333333,0,0.5,0.833333333,0,0,0,2.333333333,-1,-40,-19,-60,303,10.66666667,0.333333333,408,D,H
-0.5,0,0.333333333,0.333333333,-0.007120023,1.5,1.333333333,-1,0,0.333333333,0,0.00178731,0.333333333,0,0,1.333333333,0,0,0.5,1.333333333,-0.5,1.333333333,0,1.333333333,1.333333333,1.333333333,0.333333333,-0.333333333,2.5,-1,0,-0.166666667,0.004795118,0,-1.666666667,0,0,-3,0,0.002085195,-0.666666667,-1.333333333,0,-1,0,0,-2,0,0,-1,-0.333333333,-0.5,0,0.333333333,-1.666666667,-1,0,0.333333333,-0.333333333,-0.166666667,3.10E-18,-0.5,0,0.333333333,0,1.333333333,0,-0.00119154,0.333333333,1.333333333,0,-0.333333333,0,0,0.5,-1.333333333,0.5,-0.333333333,0.333333333,-0.166666667,-1.333333333,-2,0,1.333333333,0,0,-403,-33,-22.66666667,28.33333333,-2.666666667,0.333333333,1520,H,H
-0.004649811,0.333333333,0,0,0.833333333,2,0.833333333,0,0,0,0.5,-3,1,-0.000297885,0,0.333333333,0,-1,2,0,-0.5,-0.333333333,0,-0.5,0.333333333,-0.166666667,0,1.333333333,-0.000581226,-2.666666667,-1,1,-0.166666667,0,0,0,0,0,0,0.333333333,0.333333333,0.003723563,0,-1,0,0,-0.5,1.666666667,0,1,1,0,-1,-0.166666667,1,-1,-0.001453066,0.333333333,1,-1,0,0,-0.166666667,0,0,0,0.5,1.333333333,-1.333333333,-0.003425678,0,0,0,0.333333333,-0.5,-0.333333333,0.5,0,-0.333333333,2.5,0,0.333333333,-0.333333333,-0.333333333,0,0,-95,-31.66666667,-40,-99,16,0,-715,H,H
2.666666667,-0.001489425,0,2.666666667,1,2,-1.333333333,1,0,0.333333333,-1.5,0.333333333,0,-1,0,0.333333333,0,0,1.5,-0.333333333,0.5,-0.333333333,-0.002906132,-0.333333333,0,0,0.333333333,-1,-0.333333333,0.012809056,-1,-1.333333333,-1,-0.5,0,0,0,-1,0.5,-1,-0.333333333,0,0,0,0,0,-0.5,-1,-0.5,-1.333333333,-0.000145307,1.333333333,-0.333333333,-1,-1,0.333333333,-0.333333333,-0.00655347,1,0,0,-0.5,1.333333333,-0.333333333,0,0,0,0,0.333333333,0.333333333,0,-0.333333333,0,0,0,1.333333333,0,3,0.003632665,-1,1,0.333333333,0,0,7,0,249,21.33333333,6.333333333,253.3333333,-6.666666667,0.333333333,2720,D,H
0,0.333333333,1.333333333,-1,1.666666667,-1.5,1.333333333,-0.333333333,0,-0.008042895,1.5,-0.333333333,2.666666667,-1,0,0,0,2.666666667,-2,0.333333333,-1,-0.004319333,0,1.333333333,-2.666666667,1.666666667,-1.666666667,0,1,0.333333333,-1.333333333,0.333333333,0,0,-1.333333333,2.666666667,0,0.008489723,-0.5,-1,-0.333333333,1.333333333,0,0.333333333,0,-1.333333333,0.5,0,0,0.00119154,-0.333333333,-0.333333333,0.333333333,-0.333333333,0.333333333,0,-0.333333333,-2.666666667,0,0,-0.333333333,0.5,0,-0.333333333,0,0.003723563,0,1.333333333,-0.333333333,-0.333333333,0,-0.333333333,0,0,0.5,-1,0,0.007596068,0.333333333,-1,0.333333333,0,0,0,-15,0,-743.6666667,-112,-224,392,-2.333333333,0,847,A,H
0.833333333,1.333333333,0.833333333,-1.666666667,0.833333333,0.5,3,1.333333333,0,0.333333333,2,-0.166666667,0.833333333,-0.166666667,0,0.003872505,0,3,1.5,-0.166666667,0.003546099,0,0.833333333,0,0.833333333,3,1.666666667,2.666666667,-0.5,-0.166666667,0,0,-0.5,0.5,0,-0.166666667,0,0.333333333,0,1.333333333,-0.166666667,0.333333333,0,-0.002532023,0,-0.5,-0.5,-0.166666667,-0.003829787,-0.666666667,0,0,0,0,0,-1.333333333,0.333333333,-0.5,-0.166666667,1.333333333,0.333333333,0,0,-0.5,0,0,0,-0.5,0,-0.166666667,0,0.003127793,0,-0.5,0,0.333333333,0.000567376,0.333333333,-0.166666667,3,-0.166666667,0,-0.333333333,0,0,0,253,23,0,39,11,0,784,D,H
-2.5,-0.333333333,-0.333333333,-3,1.666666667,-2,-0.333333333,0.001042598,0,-2.5,-2,-0.333333333,-0.333333333,-3,0,-0.333333333,0,-0.333333333,-0.011914894,-0.333333333,0,-0.333333333,0.166666667,-3,-0.833333333,-1.333333333,-1,-1.666666667,0,0.666666667,0.666666667,0.5,-1.333333333,0,-1.333333333,-0.002085195,0,0,0,0.166666667,-0.333333333,2,0,0.666666667,0,2,0.009929078,0.666666667,0.5,1.666666667,0.166666667,0,0,-0.333333333,0,0,0.5,0,-0.333333333,0.5,0,0,0,0.002532023,0,0.5,0,0.166666667,0.666666667,0,0,0,0,-1.333333333,-0.000851064,0,-0.5,-0.333333333,-0.333333333,0,0.166666667,0,0.333333333,0.333333333,-18.33333333,-1.666666667,144,0,105,234.6666667,0,0,-1332,H,A
0.333333333,-0.333333333,-0.333333333,-0.003484321,-0.833333333,-2,-0.833333333,-0.333333333,0,0,-0.5,0.00178731,1,1,0,-1.333333333,0,0,0,-1.333333333,0,-1.333333333,0,0.666666667,-1,0.666666667,-0.333333333,-0.333333333,-3,2.666666667,-1,0.005807201,0,0,-0.333333333,2.666666667,0,0.333333333,-0.5,0.002085195,0,0,0,0,0,0,0,0,1.5,1,0.333333333,0,1,-0.333333333,1,0,1.333333333,-0.333333333,1.333333333,-1.55E-18,0.166666667,0,0.5,-0.333333333,0,-1,0,-0.00119154,-0.333333333,-1,0,1.333333333,0,0,0,1.333333333,-0.5,0.333333333,-0.333333333,-0.333333333,0,0,0,0.333333333,-1,-0.333333333,-125,-21,25.33333333,300,6.666666667,0,-1079,H,A
0,1,-1.333333333,0,-2.666666667,-0.5,0,0.333333333,0,-0.008042895,0,0,-1.666666667,1,0,-1.333333333,0,-2.666666667,0.5,0,-1,-1,-0.002906132,-1,0,-2.666666667,0,-0.333333333,-1,-0.333333333,1.333333333,1,1.333333333,0.5,0.333333333,-2.666666667,0,0.008489723,0,1,0.333333333,-1,0,1,0,0.333333333,0,1,0.5,1.333333333,-0.000145307,0,0,1.333333333,-1,1,0.333333333,0,0,-0.333333333,0,0,-0.333333333,0.333333333,0,0.003723563,0,-1,0,0,0,0.333333333,0,0.333333333,-0.5,-0.333333333,0.5,-0.333333333,0.003632665,1,0,0,0.333333333,0,-3.666666667,2.333333333,-121.6666667,17.33333333,0,-626.6666667,3,-0.333333333,-3192,A,A
2.666666667,-0.001489425,0,3,0,0,-1.333333333,1.333333333,0,-1,0,0.333333333,0,-0.000297885,0,0,0,0,0,0,0.5,0,-0.333333333,0,0,0,-0.333333333,0.333333333,-1.333333333,0.012809056,0,-1.333333333,0,0,0.333333333,-2.666666667,0,0,0.5,0,-0.333333333,0.003723563,0,1,0,0,0,-2.666666667,-0.5,-1.333333333,0,1.333333333,-0.333333333,0,1,-1,0,-0.00655347,0,-0.333333333,0,0,1,0,0,0.333333333,-0.5,-1,0.333333333,-0.003425678,0,-0.333333333,0,0,0,1.333333333,0,2.666666667,0.333333333,-2.666666667,1,0,0,0,0,0,709.3333333,91,66.66666667,196,4.333333333,1,2187,H,H
0.166666667,-0.333333333,0.166666667,2,0.5,-0.5,-3,0,0,0,-2,0.5,0.5,0.166666667,0,0,0,-0.000145307,-1.5,0.166666667,0.003546099,-1.333333333,0.166666667,-0.333333333,-0.833333333,-3,1,1,-0.833333333,0.166666667,-0.333333333,-0.333333333,0.166666667,-0.5,0,0.166666667,0,-2,0,-0.333333333,0.166666667,-0.333333333,0,-3,0,0.004213891,0.5,-0.833333333,-0.003829787,1.666666667,-0.333333333,0,-0.333333333,0,0,-1,0,0.166666667,0.166666667,-1.333333333,-1.333333333,0,0,-0.833333333,0,0,0,-0.833333333,-1.333333333,0.166666667,0,1,0,0.007846556,0,0,0.000567376,0,0.166666667,-1.333333333,0.5,0,-0.333333333,0,-7,0,-295,-44,-53.33333333,0,-8,0.333333333,-89,D,H
